contract_decimals,contract_name,contract_ticker_symbol,contract_address,supports_erc,logo_url,quote_rate,rank
18,"GAPtoken","GAP","0x9570ec7ab05d61877ff7eb180f837c7c079c4844",,"https://logos.covalenthq.com/tokens/0x9570ec7ab05d61877ff7eb180f837c7c079c4844.png","0.12820221",10000
18,"Aggregator","AGGT","0x8028a34ec63678bcb64325f805449beba98c28a8",,"https://logos.covalenthq.com/tokens/0x8028a34ec63678bcb64325f805449beba98c28a8.png","0.06726659",10000
18,"Glyph","GLY","0x299948bc2ca54a5e814b19849327a6d9a0e7de1b",,"https://logos.covalenthq.com/tokens/0x299948bc2ca54a5e814b19849327a6d9a0e7de1b.png","0.0003956858",10000
18,"DistributedSearchEngineToken","B360","0xa870879e2872f9f2dc3a33933a9af3345b00fd14",,"https://logos.covalenthq.com/tokens/0xa870879e2872f9f2dc3a33933a9af3345b00fd14.png","0.0017093627",10000
18,"CapitalShareToken","CSTO","0x2466ba59e474c46639ceb4eb9b7248638443560d",,"https://logos.covalenthq.com/tokens/0x2466ba59e474c46639ceb4eb9b7248638443560d.png","0.00007122345",10000
18,"Exchange Union Coin","XUC","0xc324a2f6b05880503444451b8b27e6f9e63287cb",,"https://logos.covalenthq.com/tokens/0xc324a2f6b05880503444451b8b27e6f9e63287cb.png","0.3015126",10000
18,"Hours","HOR","0xd9dac7b72472376b60b6aee9cfa2498cccdcb2a7",,"https://logos.covalenthq.com/tokens/0xd9dac7b72472376b60b6aee9cfa2498cccdcb2a7.png","0.00007122345",10000
18,"Contracoin","CTCN","0xfd6c31bb6f05fc8db64f4b740ab758605c271fd8",,"https://logos.covalenthq.com/tokens/0xfd6c31bb6f05fc8db64f4b740ab758605c271fd8.png","0.23503737",10000
18,"IOGToken","IOG","0x1c4b7d0e1885bd7667af3378e0c538f74e712006",,"https://logos.covalenthq.com/tokens/0x1c4b7d0e1885bd7667af3378e0c538f74e712006.png","0.13967709",10000
4,"DAO PlayMarket 2.0 ","PMT","0xc1322d8ae3b0e2e437e0ae36388d0cfd2c02f1c9",,"https://logos.covalenthq.com/tokens/0xc1322d8ae3b0e2e437e0ae36388d0cfd2c02f1c9.png","0.06251836",10000
8,"GameCity","GMCI","0x5dc74029509752f4ed9a609c2bb52216275e4c1d",,"https://logos.covalenthq.com/tokens/0x5dc74029509752f4ed9a609c2bb52216275e4c1d.png","0.000003956858",10000
18,"FunkeyCoin","FNK","0x06404399e748cd83f25ab163711f9f4d61cfd0e6",,"https://logos.covalenthq.com/tokens/0x06404399e748cd83f25ab163711f9f4d61cfd0e6.png","0.00006330973",10000
18,"Taklimakan","TAN","0x2c36204a0712a2a50e54a62f7c4f01867e78cb53",,"https://logos.covalenthq.com/tokens/0x2c36204a0712a2a50e54a62f7c4f01867e78cb53.png","0.0014917356",10000
18,"PACT community token","PACT","0x66e7ce35578a37209d01f99f3d2ff271f981f581",,"https://logos.covalenthq.com/tokens/0x66e7ce35578a37209d01f99f3d2ff271f981f581.png","0.38539797",10000
6,"GermanCoin","GCX","0x44a67c8570a61a28bafd0035042f2f0a73a64428",,"https://logos.covalenthq.com/tokens/0x44a67c8570a61a28bafd0035042f2f0a73a64428.png","0.00017410176",10000
18,"ForesterX","FEX","0x002f2264aeec71041ae5739ecf0a2c80c5ea30fa",,"https://logos.covalenthq.com/tokens/0x002f2264aeec71041ae5739ecf0a2c80c5ea30fa.png","0.00028885066",10000
18,"Blocery Token","BLY","0xf8ad7dfe656188a23e89da09506adf7ad9290d5d",,"https://logos.covalenthq.com/tokens/0xf8ad7dfe656188a23e89da09506adf7ad9290d5d.png","0.06884933",10000
18,"BTC Fund Active Trading Set","BTCFUND","0x2409d6059e2a8130c099e49f3cb418fd6c3d9aff",,"https://logos.covalenthq.com/tokens/0x2409d6059e2a8130c099e49f3cb418fd6c3d9aff.png","400.93063",10000
18,"Sophon Capital Token","SAIT","0x34f0d846c766874413938994da32360cf0e4350d",,"https://logos.covalenthq.com/tokens/0x34f0d846c766874413938994da32360cf0e4350d.png","0.043129753",10000
6,"WenBURN","WENB","0x46f4e420c75401494a39b70653f4bbb88ad2d728",,"https://logos.covalenthq.com/tokens/0x46f4e420c75401494a39b70653f4bbb88ad2d728.png","0.039564624",10000
18,"HeavensGate","HATE","0x054bd236b42385c938357112f419dc5943687886",,"https://logos.covalenthq.com/tokens/0x054bd236b42385c938357112f419dc5943687886.png","467.69193",10000
18,"SEED","SEED","0xc969e16e63ff31ad4bcac3095c616644e6912d79",,"https://logos.covalenthq.com/tokens/0xc969e16e63ff31ad4bcac3095c616644e6912d79.png","0.018597234",10000
18,"LINK Profit Taker Set","LINKPT","0x78e29d35573bea6265aedfcb9f45481b717ebfde",,"https://logos.covalenthq.com/tokens/0x78e29d35573bea6265aedfcb9f45481b717ebfde.png","907.3812",10000
18,"EURxb","EURxb","0x0bead9a1bcc1b84d06e3f2df67e3549fd55ab054",,"https://logos.covalenthq.com/tokens/0x0bead9a1bcc1b84d06e3f2df67e3549fd55ab054.png","1.1130642",10000
18,"MoFlux Clash of Kings","MFCK","0x3e6941521c85c7233632bf76e3adb05db8e2f1db",,"https://logos.covalenthq.com/tokens/0x3e6941521c85c7233632bf76e3adb05db8e2f1db.png","883.7927",10000
18,"Breeze","BRZE","0x77c07555af5ffdc946fb47ce15ea68620e4e7170",,"https://logos.covalenthq.com/tokens/0x77c07555af5ffdc946fb47ce15ea68620e4e7170.png","0.015696855",10000
9,"DDAM","DDAM","0xd5dc8921a5c58fb0eba6db6b40eab40283dc3c01",,"https://logos.covalenthq.com/tokens/0xd5dc8921a5c58fb0eba6db6b40eab40283dc3c01.png","0.000557917",10000
8,"IZEROIUM","IZER","0xab5c04bbe42667610a2da07ac98ea9fa6e4a9514",,"https://logos.covalenthq.com/tokens/0xab5c04bbe42667610a2da07ac98ea9fa6e4a9514.png","0.0003956858",10000
18,"QIAN governance token","KUN","0x65d9bc970aa9b2413027fa339f7f179b3f3f2604",,"https://logos.covalenthq.com/tokens/0x65d9bc970aa9b2413027fa339f7f179b3f3f2604.png","1.7928524",10000
18,"No BS Crypto","NOBS","0xf4faea455575354d2699bc209b0a65ca99f69982",,"https://logos.covalenthq.com/tokens/0xf4faea455575354d2699bc209b0a65ca99f69982.png","0.000031654865",10000
8,"csc","CSCC","0xa1dda546100ec31f8ac5c37eece894ca863e9596",,"https://logos.covalenthq.com/tokens/0xa1dda546100ec31f8ac5c37eece894ca863e9596.png","0.00002374115",10000
18,"Relite","RELI","0x0e58ed58e150dba5fd8e5d4a49f54c7e1e880124",,"https://logos.covalenthq.com/tokens/0x0e58ed58e150dba5fd8e5d4a49f54c7e1e880124.png","0.18280683",10000
8,"FidexToken","FEX","0x1c1c14a6b5074905ce5d367b0a7e098b58ebfd47",,"https://logos.covalenthq.com/tokens/0x1c1c14a6b5074905ce5d367b0a7e098b58ebfd47.png","0.000003956858",10000
18,"Ara Token","ARA","0xa92e7c82b11d10716ab534051b271d2f6aef7df5",,"https://logos.covalenthq.com/tokens/0xa92e7c82b11d10716ab534051b271d2f6aef7df5.png","0.013932098",10000
18,"MicroBloodScienceToken","MBS","0x53893a4a67d4392ebebdf1a683e98e1c577ab6c1",,"https://logos.covalenthq.com/tokens/0x53893a4a67d4392ebebdf1a683e98e1c577ab6c1.png","0.04154701",10000
18,"Zloadr Token","ZDR","0xbdfa65533074b0b23ebc18c7190be79fa74b30c2",,"https://logos.covalenthq.com/tokens/0xbdfa65533074b0b23ebc18c7190be79fa74b30c2.png","0.25007343",10000
18,"Mycro Token","MYO","0x50987e6be405ebac691f8988304562e5efc3b2ea",,"https://logos.covalenthq.com/tokens/0x50987e6be405ebac691f8988304562e5efc3b2ea.png","0.096547335",10000
0,"VeriDocGlobal","VDG","0x57c75eccc8557136d32619a191fbcdc88560d711",,"https://logos.covalenthq.com/tokens/0x57c75eccc8557136d32619a191fbcdc88560d711.png","0.0003956858",10000
18,"TIMERS","IPM","0x8feef860e9fa9326ff9d7e0058f637be8579cc29",,"https://logos.covalenthq.com/tokens/0x8feef860e9fa9326ff9d7e0058f637be8579cc29.png","0.018284641",10000
18,"BTC AI Limit Loss","BLL","0xc7088fac73c55bfae5c2a963c3029b072c7dff25",,"https://logos.covalenthq.com/tokens/0xc7088fac73c55bfae5c2a963c3029b072c7dff25.png","389.96262",10000
18,"United Bull Traders","UNB","0xcabec58a571979f9fe825885fcb8f7a93892eab0",,"https://logos.covalenthq.com/tokens/0xcabec58a571979f9fe825885fcb8f7a93892eab0.png","0.012840006",10000
18,"vesta","vesta","0x3aef8e803bd9be47e69b9f36487748d30d940b96",,"https://logos.covalenthq.com/tokens/0x3aef8e803bd9be47e69b9f36487748d30d940b96.png","0.00055396016",10000
6,"USDEX","USDEX","0x4726e9de74573255ea41e0d00b49b833c77a671e",,"https://logos.covalenthq.com/tokens/0x4726e9de74573255ea41e0d00b49b833c77a671e.png","0.7343929",10000
18,"VENJOCOIN","VJC","0x5c62da804298d5972a323c80b539b8e7517a0dde",,"https://logos.covalenthq.com/tokens/0x5c62da804298d5972a323c80b539b8e7517a0dde.png","0.058561504",10000
18,"bZx Vesting Token","vBZRX","0xb72b31907c1c95f3650b64b2469e08edacee5e8f",,"https://logos.covalenthq.com/tokens/0xb72b31907c1c95f3650b64b2469e08edacee5e8f.png","0.17924567",10000
18,"Free Tool Box Coin","FTB","0x1e71034c89dd191accb27dc35f18a3d8b6f91311",,"https://logos.covalenthq.com/tokens/0x1e71034c89dd191accb27dc35f18a3d8b6f91311.png","0.00013849004",10000
18,"Nimbus","NBU","0xeb58343b36c7528f23caae63a150240241310049",,"https://logos.covalenthq.com/tokens/0xeb58343b36c7528f23caae63a150240241310049.png","0.5610825",10000
18,"Ad Flex","ADF","0x7220e92d418e2eb59d0c25d195fa004bfd3afc42",,"https://logos.covalenthq.com/tokens/0x7220e92d418e2eb59d0c25d195fa004bfd3afc42.png","0.42021832",10000
18,"Wish Coin","WIS","0xfa12040497bc7b6077ea125bad27daa8b74e7edc",,"https://logos.covalenthq.com/tokens/0xfa12040497bc7b6077ea125bad27daa8b74e7edc.png","1.0671647",10000
18,"Coldstack","CLS","0x675bbc7514013e2073db7a919f6e4cbef576de37",,"https://logos.covalenthq.com/tokens/0x675bbc7514013e2073db7a919f6e4cbef576de37.png","2.9336147",10000
18,"ullu","ULLU","0x5313e18463cf2f4b68b392a5b11f94de5528d01d",,"https://logos.covalenthq.com/tokens/0x5313e18463cf2f4b68b392a5b11f94de5528d01d.png","0.0050172964",10000
18,"pub.finance","PINT","0xfecba472b2540c5a2d3700b2c9e06f0aa7dc6462",,"https://logos.covalenthq.com/tokens/0xfecba472b2540c5a2d3700b2c9e06f0aa7dc6462.png","0.43565008",10000
8,"Wider","WDR","0x78b6174cc8a3848251704b8a5ced7f86e5d8ddf1",,"https://logos.covalenthq.com/tokens/0x78b6174cc8a3848251704b8a5ced7f86e5d8ddf1.png","0.031263135",10000
18,"SuniToken","SUNI","0x4a22a69e45ab29f9f7276b0267797474daf1f27c",,"https://logos.covalenthq.com/tokens/0x4a22a69e45ab29f9f7276b0267797474daf1f27c.png","0.05816582",10000
18,"Rotharium","RTH","0x3fd8f39a962efda04956981c31ab89fab5fb8bc8",,"https://logos.covalenthq.com/tokens/0x3fd8f39a962efda04956981c31ab89fab5fb8bc8.png","2.2573876",10000
18,"Feyorra","FEY","0xe8e06a5613dc86d459bc8fb989e173bb8b256072",,"https://logos.covalenthq.com/tokens/0xe8e06a5613dc86d459bc8fb989e173bb8b256072.png","0.0030626084",10000
9,"POLKABASE","PBASE","0x44b537b6f94c73a54f7bf8a9b68f8125da3c330b",,"https://logos.covalenthq.com/tokens/0x44b537b6f94c73a54f7bf8a9b68f8125da3c330b.png","0.0341556",10000
18,"iOWN Token","iOWN","0x555d051538c7a13712f1f590fa6b4c176ca4529f",,"https://logos.covalenthq.com/tokens/0x555d051538c7a13712f1f590fa6b4c176ca4529f.png","0.0147788655",10000
18,"Clap Clap Token","CCT","0x0f00c8dd21da51bc6a6ac07f491a7dbe69746f16",,"https://logos.covalenthq.com/tokens/0x0f00c8dd21da51bc6a6ac07f491a7dbe69746f16.png",0,10000
18,"8X8 Protocol","EXE","0x412d397ddca07d753e3e0c61e367fb1b474b3e7d",,"https://logos.covalenthq.com/tokens/0x412d397ddca07d753e3e0c61e367fb1b474b3e7d.png","0.0033989411",10000
18,"BitForex Token","BF","0x5b71bee9d961b1b848f8485eec8d8787f80217f5",,"https://logos.covalenthq.com/tokens/0x5b71bee9d961b1b848f8485eec8d8787f80217f5.png","0.0071816975",10000
18,"Aave Interest bearing DAI","aDAI","0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d",,"https://logos.covalenthq.com/tokens/0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d.png","1.0054376",10000
18,"ThornCoin","THRN","0x35a735b7d1d811887966656855f870c05fd0a86d",,"https://logos.covalenthq.com/tokens/0x35a735b7d1d811887966656855f870c05fd0a86d.png","0.00949646",10000
18,"QTChain","QTC","0x19131a8ae42e32c747c1ead318fadb98b0be45b7",,"https://logos.covalenthq.com/tokens/0x19131a8ae42e32c747c1ead318fadb98b0be45b7.png","0.0028845496",10000
18," 1X Short Ethereum Token","ETHHEDGE","0x10e1e953ddba597011f8bfa806ab0cc3415a622b",,"https://logos.covalenthq.com/tokens/0x10e1e953ddba597011f8bfa806ab0cc3415a622b.png","37.046085",10000
8,"EZYSTAYZ TOKEN","EZY","0xa6d5c720a9af5a405dfb6b9f44fc44fab5d4a58d",,"https://logos.covalenthq.com/tokens/0xa6d5c720a9af5a405dfb6b9f44fc44fab5d4a58d.png","0.0009298617",10000
18,"Juggernaut DeFi","JGN","0x73374ea518de7addd4c2b624c0e8b113955ee041",,"https://logos.covalenthq.com/tokens/0x73374ea518de7addd4c2b624c0e8b113955ee041.png","1.865263",10000
18,"Carnomaly","CARR","0x884ddbb5dc6c2cef77d3e74c6ccca315797d655b",,"https://logos.covalenthq.com/tokens/0x884ddbb5dc6c2cef77d3e74c6ccca315797d655b.png","0.059352875",10000
18,"FireAnts","ANTS","0xa9fbb83a2689f4ff86339a4b96874d718673b627",,"https://logos.covalenthq.com/tokens/0xa9fbb83a2689f4ff86339a4b96874d718673b627.png",0,10000
18,"Melalie","MEL","0xed0889f7e1c7c7267407222be277e1f1ef4d4892",,"https://logos.covalenthq.com/tokens/0xed0889f7e1c7c7267407222be277e1f1ef4d4892.png","0.052626215",10000
8,"FAME","FAME","0xf2da15ae6ef94988534bad4b9e646f5911cbd487",,"https://logos.covalenthq.com/tokens/0xf2da15ae6ef94988534bad4b9e646f5911cbd487.png","0.00413096",10000
8,"Lotoblock","LOTO","0xf947b0824c3995787efc899017a36bc9f281265e",,"https://logos.covalenthq.com/tokens/0xf947b0824c3995787efc899017a36bc9f281265e.png","0.0001424469",10000
9,"froge.finance","FROGE","0x29502fe4d233ef0b45c3647101fa1252ce0634bd",,"https://logos.covalenthq.com/tokens/0x29502fe4d233ef0b45c3647101fa1252ce0634bd.png","0.000015827432",10000
18,"CryptoFranc","XCHF","0xb4272071ecadd69d933adcd19ca99fe80664fc08",,"https://logos.covalenthq.com/tokens/0xb4272071ecadd69d933adcd19ca99fe80664fc08.png","1.1193951",10000
18,"POLARIS SHARE","POLA","0xc691bc298a304d591ad9b352c7a8d216de9f2ced",,"https://logos.covalenthq.com/tokens/0xc691bc298a304d591ad9b352c7a8d216de9f2ced.png","0.13215905",10000
18,"Eleven01","E01","0x8430acfd193271d004ac0f0825b95e6a382eeb22",,"https://logos.covalenthq.com/tokens/0x8430acfd193271d004ac0f0825b95e6a382eeb22.png","0.00069640705",10000
18,"Fireball","FIRE","0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2",,"https://logos.covalenthq.com/tokens/0x3f8a2f7bcd70e7f7bdd3fbb079c11d073588dea2.png","0.21841857",10000
8,"GOLD","GOLD","0xe081b71ed098fbe1108ea48e235b74f122272e68",,"https://logos.covalenthq.com/tokens/0xe081b71ed098fbe1108ea48e235b74f122272e68.png","0.000039568582",10000
18,"Steaks.finance","STEAK","0xeed9e4f2450035d6426276a8aa2084966ee3b1bb",,"https://logos.covalenthq.com/tokens/0xeed9e4f2450035d6426276a8aa2084966ee3b1bb.png","0.00027698008",10000
18,"3X Long Dragon Index Token","DRGNBULL","0x3335f16af9008bfd32f1ee6c2be5d4f84fa0b9da",,"https://logos.covalenthq.com/tokens/0x3335f16af9008bfd32f1ee6c2be5d4f84fa0b9da.png","142.6289",10000
18,"ZUPLO","ZLP","0x94d8db14831c2c08943798542c450df2844913e5",,"https://logos.covalenthq.com/tokens/0x94d8db14831c2c08943798542c450df2844913e5.png","0.006845365",10000
8,"P2P Solutions Foundation","P2PS","0x4527a3b4a8a150403090a99b87effc96f2195047",,"https://logos.covalenthq.com/tokens/0x4527a3b4a8a150403090a99b87effc96f2195047.png","37.366985",10000
18,"MLR Token - Mega Lottery Services Global","MLR","0xf26893f89b23084c4c6216038d6ebdbe9e96c5cb",,"https://logos.covalenthq.com/tokens/0xf26893f89b23084c4c6216038d6ebdbe9e96c5cb.png","0.041942697",10000
9,"MCI Coin","MCI","0x3b58c52c03ca5eb619eba171091c86c34d603e5f",,"https://logos.covalenthq.com/tokens/0x3b58c52c03ca5eb619eba171091c86c34d603e5f.png","0.04431681",10000
8,"Burn Yield Burn","XYX","0x5cc737a37a02a1b34ba8edf899aa6441765232a0",,"https://logos.covalenthq.com/tokens/0x5cc737a37a02a1b34ba8edf899aa6441765232a0.png","0.001701449",10000
18,"DXY.FINANCE","DXY","0x39fa206c1648944f92e8f7b626e1cbdf78d7e9db",,"https://logos.covalenthq.com/tokens/0x39fa206c1648944f92e8f7b626e1cbdf78d7e9db.png","4.768014",10000
18,"ArGo Token","ARGO","0x28cca76f6e8ec81e4550ecd761f899110b060e97",,"https://logos.covalenthq.com/tokens/0x28cca76f6e8ec81e4550ecd761f899110b060e97.png","0.26471382",10000
18,"Aureus Nummus Gold","ANG","0x130914e1b240a7f4c5d460b7d3a2fd3846b576fa",,"https://logos.covalenthq.com/tokens/0x130914e1b240a7f4c5d460b7d3a2fd3846b576fa.png","0.0020219544",10000
18,"Yo Token","YOT","0xebf4ca5319f406602eeff68da16261f1216011b5",,"https://logos.covalenthq.com/tokens/0xebf4ca5319f406602eeff68da16261f1216011b5.png","1541.2007",10000
6,"Blockpass","PASS","0xee4458e052b533b1aabd493b5f8c4d85d7b263dc",,"https://logos.covalenthq.com/tokens/0xee4458e052b533b1aabd493b5f8c4d85d7b263dc.png","0.0050608213",10000
18,"3X Long Midcap Index Token","MIDBULL","0x59db60bd41bbc8ca4c1efee6ea2a97eae1e30cf5",,"https://logos.covalenthq.com/tokens/0x59db60bd41bbc8ca4c1efee6ea2a97eae1e30cf5.png","1696.2537",10000
3,"Simply Crypto","PCTO","0xc4a59854a63588a049f4e326af927400c6140746",,"https://logos.covalenthq.com/tokens/0xc4a59854a63588a049f4e326af927400c6140746.png","0.0003956858",10000
9,"DAD","DAD","0x5b322514ff727253292637d9054301600c2c81e8",,"https://logos.covalenthq.com/tokens/0x5b322514ff727253292637d9054301600c2c81e8.png","0.22633229",10000
9,"Meteorite.network","Meteor","0x765baefcb5418fa9f7dddacb1ccc07bd0e890e4e",,"https://logos.covalenthq.com/tokens/0x765baefcb5418fa9f7dddacb1ccc07bd0e890e4e.png","48.86087",10000
10,"kublaicoin","KUB","0xc59cb23295e2deeb66bd090acb6b02be8d30a11f",,"https://logos.covalenthq.com/tokens/0xc59cb23295e2deeb66bd090acb6b02be8d30a11f.png","0.0075180302",10000
9,"Linkbased","LBD","0xb15ae165000c8d7b69d2a82e425e110668c73ad5",,"https://logos.covalenthq.com/tokens/0xb15ae165000c8d7b69d2a82e425e110668c73ad5.png","3.4768913",10000
8,"DFT","DFT","0xa2a54f1ec1f09316ef12c1770d32ed8f21b1fb6a",,"https://logos.covalenthq.com/tokens/0xa2a54f1ec1f09316ef12c1770d32ed8f21b1fb6a.png","0.18003705",10000
18,"PICK","PICK","0x287609a15a683640a5bbc4d93d4d5f4ed6bad3a0",,"https://logos.covalenthq.com/tokens/0x287609a15a683640a5bbc4d93d4d5f4ed6bad3a0.png","0.000051439158",10000
18,"ARMTOKEN","TARM","0xcdd0a6b15b49a9eb3ce011cce22fac2ccf09ece6",,"https://logos.covalenthq.com/tokens/0xcdd0a6b15b49a9eb3ce011cce22fac2ccf09ece6.png","0.009892145",10000
18,"Synth sAAVE","sAAVE","0xd2df355c19471c8bd7d8a3aa27ff4e26a21b4076",,"https://logos.covalenthq.com/tokens/0xd2df355c19471c8bd7d8a3aa27ff4e26a21b4076.png","450.69882",10000
8,"Dynamic Trading Rights","DTR","0xd234bf2410a0009df9c3c63b610c09738f18ccd7",,"https://logos.covalenthq.com/tokens/0xd234bf2410a0009df9c3c63b610c09738f18ccd7.png","0.007320188",10000
18,"BitcoinVend","BCVT","0x8d717ab5eac1016b64c2a7fd04720fd2d27d1b86",,"https://logos.covalenthq.com/tokens/0x8d717ab5eac1016b64c2a7fd04720fd2d27d1b86.png","0.09575597",10000
18,"Antique Zombie Shards","ZOMB","0x78175901e9b04090bf3b3d3cb7f91ca986fb1af6",,"https://logos.covalenthq.com/tokens/0x78175901e9b04090bf3b3d3cb7f91ca986fb1af6.png","696.2983",10000
6,"Monkey King Token","MKT","0x16558553e4647ca500c3718c56c356edb6f9b11c",,"https://logos.covalenthq.com/tokens/0x16558553e4647ca500c3718c56c356edb6f9b11c.png","0.035766043",10000
18,"Acreage","ACR","0x76306f029f8f99effe509534037ba7030999e3cf",,"https://logos.covalenthq.com/tokens/0x76306f029f8f99effe509534037ba7030999e3cf.png","1.0038549",10000
18,"3X Short BiLira Token","TRYBBEAR","0xa5ddfca8b837ccd0cf80fe6c24e2a9018fb50dba",,"https://logos.covalenthq.com/tokens/0xa5ddfca8b837ccd0cf80fe6c24e2a9018fb50dba.png","6410.065",10000
8,"Palace","PAA","0x3d9ac8e7a9c9be11dfac1677dda901e28d44527f",,"https://logos.covalenthq.com/tokens/0x3d9ac8e7a9c9be11dfac1677dda901e28d44527f.png","0.000007913716",10000
18,"4A Coin","4AC","0x6c94f6a21ef54b99c5985642814877210531d99b",,"https://logos.covalenthq.com/tokens/0x6c94f6a21ef54b99c5985642814877210531d99b.png","0.000059352875",10000
18,"YFIBusiness.Finance","YFIB","0x47632da9227e322eda59f9e7691eacc6430ac87c",,"https://logos.covalenthq.com/tokens/0x47632da9227e322eda59f9e7691eacc6430ac87c.png","3.861102",10000
18,"Carats Token","CARAT","0x19ea630bcbc1a511a16e65b6ecd447c92e1c087c",,"https://logos.covalenthq.com/tokens/0x19ea630bcbc1a511a16e65b6ecd447c92e1c087c.png","1.5760167",10000
18,"unagii_Dai Stablecoin","uDAI","0x4ad0b81f92b16624bbcf46fc0030cfbbf8d02376",,"https://logos.covalenthq.com/tokens/0x4ad0b81f92b16624bbcf46fc0030cfbbf8d02376.png","1.1059419",10000
18,"COM","COM","0xcae838187c1f813fc3bfae6387bf34aeacb5bef6",,"https://logos.covalenthq.com/tokens/0xcae838187c1f813fc3bfae6387bf34aeacb5bef6.png","0.0009179911",10000
18,"3XT TOKEN","3XT","0x96cf107e446a6e528ffd045f4eb6dff3cdb6a666",,"https://logos.covalenthq.com/tokens/0x96cf107e446a6e528ffd045f4eb6dff3cdb6a666.png","171.84003",10000
18,"YFA finance","YFA","0xef327568556310d344c49fb7ce6cbfe7b2bb83e6",,"https://logos.covalenthq.com/tokens/0xef327568556310d344c49fb7ce6cbfe7b2bb83e6.png","0.21050486",10000
18,"Elite Swap","ELT","0x380291a9a8593b39f123cf39cc1cc47463330b1f",,"https://logos.covalenthq.com/tokens/0x380291a9a8593b39f123cf39cc1cc47463330b1f.png","0.0005143916",10000
18,"Block-Chain.com Token","BC","0x2ecb13a8c458c379c4d9a7259e202de03c8f3d19",,"https://logos.covalenthq.com/tokens/0x2ecb13a8c458c379c4d9a7259e202de03c8f3d19.png","0.015827432",10000
18,"Barbarossa Invest Token","BIT","0x9c2d9be4bb7352d2eca65675067f9e6194e597b5",,"https://logos.covalenthq.com/tokens/0x9c2d9be4bb7352d2eca65675067f9e6194e597b5.png","763.8224",10000
18,"Coinnec","COI","0x8a1a9477a710d470575b1da335e524b27e8091ab",,"https://logos.covalenthq.com/tokens/0x8a1a9477a710d470575b1da335e524b27e8091ab.png","0.000011870575",10000
18,"GMB","GMB","0xa0008f510fe9ee696e7e320c9e5cbf61e27791ee",,"https://logos.covalenthq.com/tokens/0xa0008f510fe9ee696e7e320c9e5cbf61e27791ee.png","0.0034820351",10000
18,"yield-farming.io","YIELD","0x6768063279e2b185dc0c972b97f11f231d0b45ad",,"https://logos.covalenthq.com/tokens/0x6768063279e2b185dc0c972b97f11f231d0b45ad.png","0.000015827432",10000
18,"Crypto Holding Frank Token","CHFT","0x58002a6b6e659a16de9f02f529b10536e307b0d9",,"https://logos.covalenthq.com/tokens/0x58002a6b6e659a16de9f02f529b10536e307b0d9.png","1.0647905",10000
18,"SAMURAI","SAM","0x53378825d95281737914a8a2ac0e5a9304ae5ed7",,"https://logos.covalenthq.com/tokens/0x53378825d95281737914a8a2ac0e5a9304ae5ed7.png","13.174754",10000
18,"MOAR Finance","MOAR","0x187eff9690e1f1a61d578c7c492296eaab82701a",,"https://logos.covalenthq.com/tokens/0x187eff9690e1f1a61d578c7c492296eaab82701a.png","0.92511344",10000
8,"Lance Coin","LCE","0x2c644c3bbea053ed95a6bc04a94c9ce928ff9881",,"https://logos.covalenthq.com/tokens/0x2c644c3bbea053ed95a6bc04a94c9ce928ff9881.png","0.9733871",10000
2,"Ethereum Money","ETHMNY","0xbf4a2ddaa16148a9d0fa2093ffac450adb7cd4aa",,"https://logos.covalenthq.com/tokens/0xbf4a2ddaa16148a9d0fa2093ffac450adb7cd4aa.png","0.000039568582",10000
8,"ioox","ioox","0xf6923f7d96fc22c4b8010a865e41cf7edfb6379c",,"https://logos.covalenthq.com/tokens/0xf6923f7d96fc22c4b8010a865e41cf7edfb6379c.png","0.0009654734",10000
8,"Elastic Bitcoin","XBT","0x64fb96d0395f6bf105f35233911e3df2c5bf4ce8",,"https://logos.covalenthq.com/tokens/0x64fb96d0395f6bf105f35233911e3df2c5bf4ce8.png","36070.566",10000
18,"Litecoin SV","LSV","0xee059f0ca1507e4e20c689b20cff71b5e924f7bd",,"https://logos.covalenthq.com/tokens/0xee059f0ca1507e4e20c689b20cff71b5e924f7bd.png","0.33712432",10000
18,"JoorsChain Initial Coin","JIC","0xf07376f0e3bff57116ed62e5e8e2bb1341e4b4c2",,"https://logos.covalenthq.com/tokens/0xf07376f0e3bff57116ed62e5e8e2bb1341e4b4c2.png","0.000079137164",10000
18,"Linker Coin","LNC","0x6beb418fc6e1958204ac8baddcf109b8e9694966",,"https://logos.covalenthq.com/tokens/0x6beb418fc6e1958204ac8baddcf109b8e9694966.png","0.039315343",10000
18,"GimmerToken","GMR","0x9b8d5f3402f74c7a61d9f09c32d3ca07b45c1466",,"https://logos.covalenthq.com/tokens/0x9b8d5f3402f74c7a61d9f09c32d3ca07b45c1466.png","0.01226626",10000
18,"RING X PLATFORM","RINGX","0x7f86c782ec802ac402e0369d2e6d500256f7abc5",,"https://logos.covalenthq.com/tokens/0x7f86c782ec802ac402e0369d2e6d500256f7abc5.png","0.07161913",10000
18,"3X Long Bitcoin Cash Token","BCHBULL","0x4c133e081dfb5858e39cca74e69bf603d409e57a",,"https://logos.covalenthq.com/tokens/0x4c133e081dfb5858e39cca74e69bf603d409e57a.png","0.53694564",10000
